,Open,High,Low,Close,Volume
2025-06-30 08:48:00,617.01,617.03,616.98,616.985,668
2025-06-30 08:49:00,617.0,617.02,616.92,616.94,13840
2025-06-30 08:50:00,616.93,616.96,616.79,616.82,34681
2025-06-30 08:51:00,616.83,617.01,616.8,616.965,11585
2025-06-30 08:52:00,616.97,617.1,616.9501,617.09,3258
2025-06-30 08:53:00,617.0991,617.0991,616.87,616.93,10217
2025-06-30 08:54:00,616.92,617.01,616.87,616.985,4727
2025-06-30 08:55:00,616.95,617.04,616.95,617.02,4296
2025-06-30 08:56:00,617.03,617.11,617.02,617.08,1637
2025-06-30 08:57:00,617.065,617.16,616.89,617.0,27378
2025-06-30 08:58:00,617.0,617.01,616.95,616.99,4163
2025-06-30 08:59:00,616.99,617.1,616.99,617.09,2375
2025-06-30 09:00:00,617.1,617.19,617.0597,617.12,13916
2025-06-30 09:01:00,617.15,617.19,617.14,617.17,747
2025-06-30 09:02:00,617.17,617.22,617.12,617.21,8706
2025-06-30 09:03:00,617.2,617.22,617.16,617.22,11103
2025-06-30 09:04:00,617.22,617.26,617.1901,617.235,6732
2025-06-30 09:05:00,617.25,617.28,617.22,617.27,6894
2025-06-30 09:06:00,617.27,617.27,617.09,617.13,6867
2025-06-30 09:07:00,617.15,617.17,617.021,617.07,9577
2025-06-30 09:08:00,617.07,617.2,617.07,617.19,3961
2025-06-30 09:09:00,617.18,617.25,617.18,617.2095,8011
2025-06-30 09:10:00,617.22,617.23,617.1501,617.195,8051
2025-06-30 09:11:00,617.19,617.33,617.19,617.33,17531
2025-06-30 09:12:00,617.32,617.35,617.25,617.31,4745
2025-06-30 09:13:00,617.3,617.35,617.26,617.3,6740
2025-06-30 09:14:00,617.29,617.32,617.25,617.27,4753
2025-06-30 09:15:00,617.25,617.31,614.6912,614.6912,8298
2025-06-30 09:16:00,617.25,617.32,617.22,617.22,11874
2025-06-30 09:17:00,617.26,617.315,617.2,617.3,8154
2025-06-30 09:18:00,617.32,617.45,617.3,617.44,14499
2025-06-30 09:19:00,617.42,617.47,617.4,617.46,12343
2025-06-30 09:20:00,617.47,617.53,617.46,617.52,4523
2025-06-30 09:21:00,617.515,617.54,617.48,617.53,6681
2025-06-30 09:22:00,617.535,617.55,614.6988,617.52,10590
2025-06-30 09:23:00,617.54,617.6302,617.53,617.59,17869
2025-06-30 09:24:00,617.6,617.6096,617.461,617.5,31921
2025-06-30 09:25:00,617.46,617.53,617.36,617.5294,12655
2025-06-30 09:26:00,617.52,617.53,617.48,617.51,8073
2025-06-30 09:27:00,617.5302,617.55,617.5,617.53,9056
2025-06-30 09:28:00,617.53,617.53,617.3697,617.44,12479
2025-06-30 09:29:00,617.45,617.48,617.3297,617.39,18236
2025-06-30 09:30:00,617.38,617.49,616.97,617.22,874365
2025-06-30 09:31:00,617.22,617.265,616.77,616.78,298271
2025-06-30 09:32:00,616.785,616.88,616.59,616.61,340075
2025-06-30 09:33:00,616.59,616.64,616.46,616.58,271076
2025-06-30 09:34:00,616.57,616.745,616.4593,616.66,445886
2025-06-30 09:35:00,616.66,616.665,616.38,616.4199,271941
2025-06-30 09:36:00,616.4,616.51,616.19,616.45,289606
2025-06-30 09:37:00,616.46,616.78,616.39,616.7,431765
2025-06-30 09:38:00,616.7,616.86,616.68,616.8393,184937
2025-06-30 09:39:00,616.83,616.91,616.73,616.75,176313
2025-06-30 09:40:00,616.745,616.775,616.56,616.6951,204070
2025-06-30 09:41:00,616.69,616.745,616.6,616.735,116299
2025-06-30 09:42:00,616.74,616.77,616.625,616.735,124190
2025-06-30 09:43:00,616.735,616.77,616.41,616.4365,187534
2025-06-30 09:44:00,616.4313,616.47,616.24,616.39,177809
2025-06-30 09:45:00,616.41,616.72,616.338,616.54,212905
2025-06-30 09:46:00,616.55,616.68,616.5,616.59,135162
2025-06-30 09:47:00,616.62,616.62,616.29,616.32,115081
2025-06-30 09:48:00,616.31,616.54,616.28,616.415,156160
2025-06-30 09:49:00,616.42,616.42,615.96,616.17,299111
2025-06-30 09:50:00,616.18,616.385,616.12,616.16,200474
2025-06-30 09:51:00,616.1649,616.41,616.11,616.36,180589
2025-06-30 09:52:00,616.37,616.5399,616.16,616.51,217172
2025-06-30 09:53:00,616.51,616.65,616.4002,616.49,267118
2025-06-30 09:54:00,616.49,616.52,616.33,616.35,176951
2025-06-30 09:55:00,616.35,616.69,616.33,616.6001,212690
2025-06-30 09:56:00,616.62,616.645,616.45,616.54,147977
2025-06-30 09:57:00,616.55,616.58,616.31,616.38,174223
2025-06-30 09:58:00,616.39,616.52,616.29,616.4151,120193
2025-06-30 09:59:00,616.42,616.52,616.38,616.433,153991
2025-06-30 10:00:00,616.44,616.63,616.3,616.355,186830
2025-06-30 10:01:00,616.35,616.65,616.3,616.465,158763
2025-06-30 10:02:00,616.45,616.495,616.34,616.42,131462
2025-06-30 10:03:00,616.41,616.565,616.36,616.465,209766
2025-06-30 10:04:00,616.47,616.52,616.43,616.48,191492
2025-06-30 10:05:00,616.49,616.49,616.32,616.325,155183
2025-06-30 10:06:00,616.31,616.42,616.11,616.2993,284698
2025-06-30 10:07:00,616.295,616.52,616.18,616.51,187752
2025-06-30 10:08:00,616.51,616.585,616.29,616.485,214567
2025-06-30 10:09:00,616.49,616.5,616.33,616.39,108862
2025-06-30 10:10:00,616.38,616.575,616.34,616.53,174553
2025-06-30 10:11:00,616.53,616.77,616.5101,616.76,223389
2025-06-30 10:12:00,616.7599,616.78,616.64,616.705,164721
2025-06-30 10:13:00,616.7,616.72,616.6193,616.67,95713
2025-06-30 10:14:00,616.67,616.67,616.45,616.62,100116
2025-06-30 10:15:00,616.63,616.6646,616.54,616.615,109353
2025-06-30 10:16:00,616.62,616.82,616.51,616.54,186876
2025-06-30 10:17:00,616.53,616.6,616.42,616.515,127081
2025-06-30 10:18:00,616.51,616.55,616.33,616.52,242983
2025-06-30 10:19:00,616.505,616.65,616.495,616.63,106114
2025-06-30 10:20:00,616.63,616.6391,616.25,616.2793,162463
2025-06-30 10:21:00,616.26,616.26,615.93,616.07,389053
2025-06-30 10:22:00,616.085,616.26,616.04,616.18,124495
2025-06-30 10:23:00,616.18,616.395,616.09,616.295,133170
2025-06-30 10:24:00,616.2914,616.37,616.23,616.345,60279
2025-06-30 10:25:00,616.33,616.375,616.16,616.1646,129174
2025-06-30 10:26:00,616.16,616.36,616.15,616.3199,156210
2025-06-30 10:27:00,616.3146,616.43,616.29,616.35,115766
2025-06-30 10:28:00,616.35,616.545,616.27,616.51,89681
2025-06-30 10:29:00,616.5165,616.73,616.48,616.7,162197
2025-06-30 10:30:00,616.7,616.775,616.52,616.58,116846
2025-06-30 10:31:00,616.58,616.625,616.42,616.5,78485
2025-06-30 10:32:00,616.51,616.55,616.3603,616.52,70946
2025-06-30 10:33:00,616.53,616.6,616.39,616.445,67653
2025-06-30 10:34:00,616.43,616.43,616.3,616.35,89223
2025-06-30 10:35:00,616.36,616.37,616.23,616.26,141937
2025-06-30 10:36:00,616.26,616.28,616.17,616.25,68182
2025-06-30 10:37:00,616.26,616.27,615.955,615.97,135143
2025-06-30 10:38:00,615.96,616.0599,615.79,615.96,286280
2025-06-30 10:39:00,615.96,616.025,615.86,615.91,118614
2025-06-30 10:40:00,615.89,615.92,615.688,615.88,171284
2025-06-30 10:41:00,615.88,616.06,615.865,616.06,96278
2025-06-30 10:42:00,616.06,616.25,616.04,616.24,133326
2025-06-30 10:43:00,616.23,616.23,615.95,616.03,127564
2025-06-30 10:44:00,616.03,616.08,615.87,615.9093,76173
2025-06-30 10:45:00,615.9,616.02,615.87,615.87,112922
2025-06-30 10:46:00,615.86,616.02,615.7219,615.965,109272
2025-06-30 10:47:00,615.9688,616.105,615.945,616.105,113777
2025-06-30 10:48:00,616.105,616.21,616.075,616.1093,206562
2025-06-30 10:49:00,616.12,616.21,616.06,616.145,60539
2025-06-30 10:50:00,616.1548,616.155,615.9593,615.995,110836
2025-06-30 10:51:00,615.98,616.1,615.9593,616.07,62352
2025-06-30 10:52:00,616.06,616.065,615.97,616.0,89514
2025-06-30 10:53:00,616.0,616.01,615.89,615.9,104813
2025-06-30 10:54:00,615.89,615.9887,615.845,615.96,102808
2025-06-30 10:55:00,615.9799,616.15,615.9799,616.13,83784
2025-06-30 10:56:00,616.11,616.11,615.95,615.99,60290
2025-06-30 10:57:00,615.99,616.06,615.98,615.99,84567
2025-06-30 10:58:00,615.99,616.09,615.98,616.03,71318
2025-06-30 10:59:00,616.025,616.042,615.922,616.01,119143
2025-06-30 11:00:00,616.01,616.12,615.885,616.06,266140
2025-06-30 11:01:00,616.06,616.08,615.89,615.95,120903
2025-06-30 11:02:00,615.96,615.96,615.815,615.935,135761
2025-06-30 11:03:00,615.925,616.18,615.925,616.18,162217
2025-06-30 11:04:00,616.18,616.3,616.12,616.26,315942
2025-06-30 11:05:00,616.26,616.42,616.26,616.41,182039
2025-06-30 11:06:00,616.41,616.47,616.34,616.375,129612
2025-06-30 11:07:00,616.38,616.46,616.252,616.36,109404
2025-06-30 11:08:00,616.4,616.48,616.38,616.41,100735
2025-06-30 11:09:00,616.3916,616.59,616.3916,616.56,137984
2025-06-30 11:10:00,616.56,616.575,616.37,616.3709,109773
2025-06-30 11:11:00,616.37,616.39,616.04,616.13,155937
2025-06-30 11:12:00,616.12,616.17,615.965,616.04,343696
2025-06-30 11:13:00,616.02,616.07,615.905,615.905,59616
2025-06-30 11:14:00,615.9,615.98,615.82,615.965,240475
2025-06-30 11:15:00,615.965,616.0,615.785,615.985,234866
2025-06-30 11:16:00,615.995,616.01,615.86,615.8793,118888
2025-06-30 11:17:00,615.875,615.955,615.86,615.91,90131
2025-06-30 11:18:00,615.91,615.93,615.71,615.89,236084
2025-06-30 11:19:00,615.89,615.94,615.81,615.871,61122
2025-06-30 11:20:00,615.87,616.09,615.79,616.08,80860
2025-06-30 11:21:00,616.0799,616.115,615.9954,616.015,482324
2025-06-30 11:22:00,616.03,616.09,615.92,616.085,57226
2025-06-30 11:23:00,616.082,616.11,615.995,616.015,1257333
2025-06-30 11:24:00,616.0019,616.1101,615.97,616.1,85421
2025-06-30 11:25:00,616.1,616.15,616.025,616.14,74493
2025-06-30 11:26:00,616.14,616.24,616.11,616.24,126271
2025-06-30 11:27:00,616.24,616.34,616.095,616.1,680127
2025-06-30 11:28:00,616.12,616.2,616.04,616.1551,145851
2025-06-30 11:29:00,616.155,616.24,616.13,616.205,101744
2025-06-30 11:30:00,616.21,616.325,616.1207,616.145,213713
2025-06-30 11:31:00,616.145,616.28,616.1,616.27,73042
2025-06-30 11:32:00,616.27,616.34,616.22,616.33,105766
2025-06-30 11:33:00,616.32,616.55,616.29,616.5481,92080
2025-06-30 11:34:00,616.55,616.7,616.51,616.63,427200
2025-06-30 11:35:00,616.63,616.73,616.55,616.62,132282
2025-06-30 11:36:00,616.62,616.635,616.51,616.62,107014
2025-06-30 11:37:00,616.62,616.72,616.62,616.67,77392
2025-06-30 11:38:00,616.67,616.7155,616.63,616.6946,81921
2025-06-30 11:39:00,616.685,616.71,616.59,616.69,70871
2025-06-30 11:40:00,616.685,616.71,616.57,616.58,73549
2025-06-30 11:41:00,616.57,616.59,616.475,616.51,85541
2025-06-30 11:42:00,616.505,616.69,616.49,616.65,55263
2025-06-30 11:43:00,616.645,616.685,616.55,616.64,74587
2025-06-30 11:44:00,616.64,616.84,616.62,616.7548,121233
2025-06-30 11:45:00,616.76,616.8,616.74,616.78,75442
2025-06-30 11:46:00,616.77,616.77,616.63,616.76,99178
2025-06-30 11:47:00,616.76,616.77,616.655,616.76,59599
2025-06-30 11:48:00,616.77,616.825,616.71,616.79,84372
2025-06-30 11:49:00,616.78,616.92,616.775,616.8279,111749
2025-06-30 11:50:00,616.83,616.915,616.78,616.915,102691
2025-06-30 11:51:00,616.9199,616.925,616.795,616.835,97054
2025-06-30 11:52:00,616.8301,616.85,616.72,616.7315,110524
2025-06-30 11:53:00,616.74,616.9,616.74,616.86,105093
2025-06-30 11:54:00,616.8679,616.8679,616.67,616.695,106455
2025-06-30 11:55:00,616.695,616.73,616.63,616.6704,89810
2025-06-30 11:56:00,616.68,616.68,616.431,616.52,129089
2025-06-30 11:57:00,616.515,616.58,616.39,616.39,196899
2025-06-30 11:58:00,616.395,616.545,616.395,616.49,149661
2025-06-30 11:59:00,616.5,616.515,616.425,616.465,66232
2025-06-30 12:00:00,616.47,616.605,616.465,616.6,222034
2025-06-30 12:01:00,616.6,616.7186,616.6,616.645,90526
2025-06-30 12:02:00,616.64,616.695,616.55,616.5846,46749
2025-06-30 12:03:00,616.6,616.64,616.55,616.58,42643
2025-06-30 12:04:00,616.59,616.82,616.59,616.82,109102
2025-06-30 12:05:00,616.83,616.89,616.765,616.8,97776
2025-06-30 12:06:00,616.8,616.86,616.75,616.83,74945
2025-06-30 12:07:00,616.83,616.855,616.7001,616.77,49418
2025-06-30 12:08:00,616.78,616.835,616.74,616.79,37298
2025-06-30 12:09:00,616.79,616.895,616.79,616.89,63234
2025-06-30 12:10:00,616.89,616.9,616.775,616.79,50443
2025-06-30 12:11:00,616.78,616.8,616.63,616.645,76542
2025-06-30 12:12:00,616.64,616.77,616.63,616.75,95319
2025-06-30 12:13:00,616.74,616.79,616.72,616.74,38837
2025-06-30 12:14:00,616.75,616.76,616.655,616.67,47731
2025-06-30 12:15:00,616.6701,616.85,616.6701,616.8248,42095
2025-06-30 12:16:00,616.8255,616.86,616.76,616.76,61765
2025-06-30 12:17:00,616.77,616.77,616.6012,616.64,56724
2025-06-30 12:18:00,616.635,616.64,616.38,616.39,79784
2025-06-30 12:19:00,616.35,616.35,616.11,616.285,148814
2025-06-30 12:20:00,616.285,616.36,616.21,616.24,99028
2025-06-30 12:21:00,616.235,616.29,616.18,616.2523,50858
2025-06-30 12:22:00,616.26,616.37,616.195,616.35,48616
2025-06-30 12:23:00,616.35,616.355,616.2477,616.25,41699
2025-06-30 12:24:00,616.26,616.29,616.17,616.23,62067
2025-06-30 12:25:00,616.23,616.36,616.195,616.345,83745
2025-06-30 12:26:00,616.35,616.41,616.26,616.395,90735
2025-06-30 12:27:00,616.395,616.4,616.27,616.275,76432
2025-06-30 12:28:00,616.275,616.38,616.2445,616.2445,64395
2025-06-30 12:29:00,616.25,616.3,616.25,616.2551,44320
2025-06-30 12:30:00,616.24,616.3435,616.195,616.32,80885
2025-06-30 12:31:00,616.3216,616.38,616.26,616.3746,81785
2025-06-30 12:32:00,616.37,616.48,616.31,616.465,84445
2025-06-30 12:33:00,616.465,616.541,616.46,616.5,100268
2025-06-30 12:34:00,616.5,616.65,616.47,616.639,127279
2025-06-30 12:35:00,616.635,616.76,616.57,616.76,134692
2025-06-30 12:36:00,616.76,616.77,616.615,616.695,214416
2025-06-30 12:37:00,616.7,616.8,616.7,616.745,74334
2025-06-30 12:38:00,616.75,616.81,616.66,616.68,93417
2025-06-30 12:39:00,616.68,616.73,616.65,616.72,65475
2025-06-30 12:40:00,616.72,616.87,616.72,616.835,115868
2025-06-30 12:41:00,616.84,616.87,616.798,616.84,61854
2025-06-30 12:42:00,616.84,617.07,616.84,617.0591,184815
2025-06-30 12:43:00,617.06,617.105,616.98,616.99,101777
2025-06-30 12:44:00,616.99,617.01,616.91,616.93,131373
2025-06-30 12:45:00,616.93,617.095,616.92,617.095,83038
2025-06-30 12:46:00,617.09,617.13,616.96,617.0,128746
2025-06-30 12:47:00,617.0,617.05,616.96,616.97,73465
2025-06-30 12:48:00,617.0,617.04,616.9323,616.945,43151
2025-06-30 12:49:00,616.95,617.0299,616.945,617.0,50758
2025-06-30 12:50:00,617.0,617.015,616.9,616.9401,68912
2025-06-30 12:51:00,616.94,617.0,616.87,616.97,90441
2025-06-30 12:52:00,616.98,617.1,616.95,617.09,57608
2025-06-30 12:53:00,617.09,617.09,616.99,617.0,93377
2025-06-30 12:54:00,617.0,617.02,616.93,616.98,110964
2025-06-30 12:55:00,616.98,617.0552,616.98,617.01,66004
2025-06-30 12:56:00,617.0,617.0251,616.85,616.85,75576
2025-06-30 12:57:00,616.86,616.88,616.77,616.77,97041
2025-06-30 12:58:00,616.77,616.8177,616.61,616.6899,95695
2025-06-30 12:59:00,616.68,616.68,616.5792,616.64,54651
2025-06-30 13:00:00,616.64,616.82,616.64,616.688,88354
2025-06-30 13:01:00,616.69,616.76,616.65,616.67,56598
2025-06-30 13:02:00,616.67,616.67,616.58,616.62,73082
2025-06-30 13:03:00,616.6179,616.69,616.5252,616.54,56373
2025-06-30 13:04:00,616.55,616.63,616.53,616.57,75339
2025-06-30 13:05:00,616.57,616.57,616.38,616.42,117172
2025-06-30 13:06:00,616.42,616.505,616.3549,616.48,96496
2025-06-30 13:07:00,616.48,616.48,616.35,616.4451,233140
2025-06-30 13:08:00,616.45,616.595,616.4399,616.54,65526
2025-06-30 13:09:00,616.5407,616.62,616.5407,616.58,204878
2025-06-30 13:10:00,616.585,616.7299,616.56,616.7123,70198
2025-06-30 13:11:00,616.71,616.72,616.6,616.605,61356
2025-06-30 13:12:00,616.59,616.7,616.55,616.63,207662
2025-06-30 13:13:00,616.625,616.629,616.54,616.565,87633
2025-06-30 13:14:00,616.565,616.615,616.47,616.49,62430
2025-06-30 13:15:00,616.48,616.56,616.45,616.505,89285
2025-06-30 13:16:00,616.51,616.565,616.4051,616.41,42907
2025-06-30 13:17:00,616.41,616.42,616.32,616.3631,114884
2025-06-30 13:18:00,616.38,616.47,616.365,616.39,72010
2025-06-30 13:19:00,616.39,616.5,616.35,616.43,586521
2025-06-30 13:20:00,616.435,616.5,616.39,616.4399,79814
2025-06-30 13:21:00,616.42,616.42,616.26,616.27,67140
2025-06-30 13:22:00,616.26,616.38,616.23,616.36,126120
2025-06-30 13:23:00,616.35,616.4149,616.35,616.38,28924
2025-06-30 13:24:00,616.37,616.4,616.33,616.375,153362
2025-06-30 13:25:00,616.37,616.375,616.22,616.26,106516
2025-06-30 13:26:00,616.2678,616.35,616.25,616.34,59656
2025-06-30 13:27:00,616.34,616.43,616.3,616.3,44682
2025-06-30 13:28:00,616.3024,616.431,616.3,616.43,150188
2025-06-30 13:29:00,616.43,616.57,616.43,616.515,102645
2025-06-30 13:30:00,616.515,616.565,616.4051,616.4051,89902
2025-06-30 13:31:00,616.4,616.4046,616.1801,616.185,119405
2025-06-30 13:32:00,616.18,616.21,616.09,616.205,93173
2025-06-30 13:33:00,616.2,616.23,616.08,616.09,267957
2025-06-30 13:34:00,616.095,616.1667,616.071,616.1398,70233
2025-06-30 13:35:00,616.125,616.14,615.965,616.07,162365
2025-06-30 13:36:00,616.06,616.23,616.05,616.1399,83494
2025-06-30 13:37:00,616.1107,616.22,616.095,616.21,55696
2025-06-30 13:38:00,616.21,616.28,616.21,616.22,75874
2025-06-30 13:39:00,616.2199,616.2199,616.135,616.135,50475
2025-06-30 13:40:00,616.135,616.135,615.99,616.025,787822
2025-06-30 13:41:00,616.0246,616.08,615.94,616.075,89432
2025-06-30 13:42:00,616.07,616.2899,616.04,616.175,123464
2025-06-30 13:43:00,616.17,616.19,616.11,616.1227,46517
2025-06-30 13:44:00,616.125,616.1691,616.01,616.01,78902
2025-06-30 13:45:00,616.025,616.08,615.97,616.0254,70745
2025-06-30 13:46:00,616.04,616.18,616.01,616.11,139326
2025-06-30 13:47:00,616.1187,616.205,616.11,616.125,92524
2025-06-30 13:48:00,616.125,616.13,616.045,616.0787,51954
2025-06-30 13:49:00,616.08,616.175,616.06,616.1093,48520
2025-06-30 13:50:00,616.1,616.265,616.1,616.22,84427
2025-06-30 13:51:00,616.22,616.2799,616.02,616.04,131944
2025-06-30 13:52:00,616.04,616.105,616.0,616.03,82737
2025-06-30 13:53:00,616.02,616.1254,616.01,616.125,107187
2025-06-30 13:54:00,616.12,616.13,616.06,616.095,85389
2025-06-30 13:55:00,616.09,616.64,615.85,616.11,434050
2025-06-30 13:56:00,616.12,616.19,615.86,615.86,231665
2025-06-30 13:57:00,615.84,615.84,615.04,615.62,690987
2025-06-30 13:58:00,615.61,615.79,615.5977,615.78,169408
2025-06-30 13:59:00,615.77,615.97,615.77,615.84,165737
2025-06-30 14:00:00,615.847,616.18,615.8,616.11,195592
2025-06-30 14:01:00,616.09,616.18,616.02,616.17,81865
2025-06-30 14:02:00,616.16,616.28,616.1,616.21,290689
2025-06-30 14:03:00,616.19,616.28,616.09,616.14,129437
2025-06-30 14:04:00,616.15,616.19,616.07,616.105,151221
2025-06-30 14:05:00,616.12,616.27,616.01,616.2601,145149
2025-06-30 14:06:00,616.27,616.44,616.265,616.325,368697
2025-06-30 14:07:00,616.31,616.32,616.1,616.135,101262
2025-06-30 14:08:00,616.13,616.139,616.02,616.025,106196
2025-06-30 14:09:00,616.031,616.0699,615.85,615.945,292268
2025-06-30 14:10:00,615.95,615.96,615.7,615.77,356082
2025-06-30 14:11:00,615.755,615.8,615.63,615.745,311873
2025-06-30 14:12:00,615.75,615.92,615.745,615.8899,106648
2025-06-30 14:13:00,615.89,615.995,615.85,615.9,502869
2025-06-30 14:14:00,615.87,615.99,615.815,615.97,83813
2025-06-30 14:15:00,615.96,616.16,615.92,616.14,119234
2025-06-30 14:16:00,616.15,616.2,616.075,616.13,72262
2025-06-30 14:17:00,616.13,616.165,616.02,616.155,75326
2025-06-30 14:18:00,616.15,616.17,616.09,616.13,80486
2025-06-30 14:19:00,616.13,616.2599,616.1,616.1025,100978
2025-06-30 14:20:00,616.105,616.36,616.1049,616.35,105732
2025-06-30 14:21:00,616.35,616.4149,616.325,616.365,116951
2025-06-30 14:22:00,616.38,616.38,616.26,616.31,80553
2025-06-30 14:23:00,616.31,616.34,616.2,616.21,270473
2025-06-30 14:24:00,616.22,616.2882,616.1501,616.26,87916
2025-06-30 14:25:00,616.28,616.31,616.14,616.14,89623
2025-06-30 14:26:00,616.14,616.22,616.11,616.2,44105
2025-06-30 14:27:00,616.2,616.28,616.18,616.215,60408
2025-06-30 14:28:00,616.22,616.25,616.16,616.205,60072
2025-06-30 14:29:00,616.2,616.2,616.03,616.045,75748
2025-06-30 14:30:00,616.04,616.11,615.93,615.93,153519
2025-06-30 14:31:00,615.91,615.91,615.72,615.81,160035
2025-06-30 14:32:00,615.81,615.86,615.65,615.67,136205
2025-06-30 14:33:00,615.66,615.77,615.5708,615.69,127640
2025-06-30 14:34:00,615.69,615.82,615.69,615.72,114456
2025-06-30 14:35:00,615.725,615.83,615.6999,615.795,100265
2025-06-30 14:36:00,615.78,615.78,615.62,615.64,107841
2025-06-30 14:37:00,615.63,615.77,615.6,615.71,220797
2025-06-30 14:38:00,615.7,615.78,615.66,615.68,54084
2025-06-30 14:39:00,615.68,615.708,615.62,615.705,76158
2025-06-30 14:40:00,615.7,615.705,615.435,615.48,161615
2025-06-30 14:41:00,615.48,615.59,615.335,615.49,318604
2025-06-30 14:42:00,615.485,615.5,615.32,615.46,150705
2025-06-30 14:43:00,615.46,615.72,615.36,615.68,214162
2025-06-30 14:44:00,615.67,615.83,615.65,615.71,108422
2025-06-30 14:45:00,615.71,616.14,615.705,616.01,346984
2025-06-30 14:46:00,616.02,616.1402,615.98,615.98,208608
2025-06-30 14:47:00,615.98,616.105,615.94,616.03,222191
2025-06-30 14:48:00,616.0335,616.06,615.9,616.04,234051
2025-06-30 14:49:00,616.02,616.035,615.93,615.93,84172
2025-06-30 14:50:00,615.92,616.13,615.91,616.12,123373
2025-06-30 14:51:00,616.12,616.24,616.07,616.23,177677
2025-06-30 14:52:00,616.24,616.29,616.2,616.26,90270
2025-06-30 14:53:00,616.27,616.275,616.08,616.19,212547
2025-06-30 14:54:00,616.19,616.29,616.18,616.27,105668
2025-06-30 14:55:00,616.27,616.5,616.265,616.42,287113
2025-06-30 14:56:00,616.43,616.55,616.43,616.55,197289
2025-06-30 14:57:00,616.55,616.94,616.54,616.84,515781
2025-06-30 14:58:00,616.85,616.88,616.74,616.79,171833
2025-06-30 14:59:00,616.7984,616.93,616.775,616.93,171810
2025-06-30 15:00:00,616.935,617.1499,616.91,617.08,311924
2025-06-30 15:01:00,617.08,617.16,616.96,617.04,182166
2025-06-30 15:02:00,617.0409,617.07,616.93,617.05,157940
2025-06-30 15:03:00,617.05,617.24,617.04,617.145,222926
2025-06-30 15:04:00,617.15,617.2393,617.15,617.22,151590
2025-06-30 15:05:00,617.21,617.235,616.98,617.045,201762
2025-06-30 15:06:00,617.05,617.17,617.045,617.15,195792
2025-06-30 15:07:00,617.14,617.22,617.1,617.15,305355
2025-06-30 15:08:00,617.16,617.37,617.16,617.205,381015
2025-06-30 15:09:00,617.2,617.31,617.15,617.18,168445
2025-06-30 15:10:00,617.18,617.215,617.0624,617.19,168005
2025-06-30 15:11:00,617.18,617.32,617.16,617.3,221558
2025-06-30 15:12:00,617.3,617.34,617.225,617.295,209081
2025-06-30 15:13:00,617.295,617.33,617.24,617.31,340071
2025-06-30 15:14:00,617.31,617.45,617.285,617.29,314314
2025-06-30 15:15:00,617.3,617.3,617.15,617.17,365652
2025-06-30 15:16:00,617.167,617.215,617.02,617.035,347643
2025-06-30 15:17:00,617.03,617.11,616.975,617.065,367223
2025-06-30 15:18:00,617.05,617.17,617.05,617.11,199264
2025-06-30 15:19:00,617.12,617.19,617.085,617.175,172916
2025-06-30 15:20:00,617.17,617.465,617.145,617.44,360515
2025-06-30 15:21:00,617.44,617.76,617.44,617.71,459839
2025-06-30 15:22:00,617.72,617.72,617.55,617.66,351631
2025-06-30 15:23:00,617.66,617.74,617.631,617.67,191213
2025-06-30 15:24:00,617.67,617.815,617.67,617.742,253887
2025-06-30 15:25:00,617.74,617.8999,617.73,617.88,237677
2025-06-30 15:26:00,617.88,618.12,617.88,618.12,403011
2025-06-30 15:27:00,618.12,618.25,618.03,618.075,386662
2025-06-30 15:28:00,618.0721,618.18,618.04,618.115,303085
2025-06-30 15:29:00,618.12,618.13,617.87,617.9,285847
2025-06-30 15:30:00,617.9,617.9,617.6,617.64,393292
2025-06-30 15:31:00,617.64,617.93,617.635,617.84,352530
2025-06-30 15:32:00,617.84,617.86,617.64,617.78,339206
2025-06-30 15:33:00,617.78,617.95,617.755,617.94,362021
2025-06-30 15:34:00,617.95,618.04,617.87,617.98,415230
2025-06-30 15:35:00,617.97,618.1,617.865,617.89,334889
2025-06-30 15:36:00,617.895,617.895,617.63,617.725,359259
2025-06-30 15:37:00,617.72,617.8,617.482,617.482,575506
2025-06-30 15:38:00,617.49,617.53,617.4,617.51,385165
2025-06-30 15:39:00,617.51,617.64,617.51,617.55,254376
2025-06-30 15:40:00,617.56,617.93,617.54,617.9275,495097
2025-06-30 15:41:00,617.93,617.98,617.78,617.905,311737
2025-06-30 15:42:00,617.9078,618.04,617.82,618.0,283707
2025-06-30 15:43:00,618.01,618.13,618.0,618.105,458628
2025-06-30 15:44:00,618.1,618.12,617.73,617.82,474848
2025-06-30 15:45:00,617.82,617.95,617.71,617.95,422939
2025-06-30 15:46:00,617.93,618.11,617.85,618.03,550890
2025-06-30 15:47:00,618.02,618.31,618.02,618.255,370895
2025-06-30 15:48:00,618.25,618.43,618.25,618.395,823690
2025-06-30 15:49:00,618.395,618.53,618.22,618.33,471906
2025-06-30 15:50:00,618.32,618.77,618.03,618.77,1253693
2025-06-30 15:51:00,618.75,618.885,618.6375,618.835,728189
2025-06-30 15:52:00,618.83,619.02,618.72,618.84,781704
2025-06-30 15:53:00,618.84,619.15,618.7148,619.05,1507257
2025-06-30 15:54:00,619.05,619.22,618.95,619.0501,1080852
2025-06-30 15:55:00,619.06,619.13,618.58,618.605,966165
2025-06-30 15:56:00,618.6,618.6,618.4,618.46,875263
2025-06-30 15:57:00,618.46,618.87,618.31,618.8687,971792
2025-06-30 15:58:00,618.8699,618.89,618.59,618.6,1240694
